MegaWin ASCII file

[DEFINITIONS]
Version=1
ChannelCount=16
DataType=1
SamplingFreq=1000.000000
FirstSampleTime=0.000000
PhaseName=Raw Free 22/07/2013 17:57:11


[COMMENT]
10_G_(Alter_d_i)


[SOURCE NAMES]
RA
OE
OI
ES
RF
BF
TA
GL
RA
OE
OI
ES
RF
BF
TA
GL


[SIDE INFO]
R
R
R
R
R
R
R
R
L
L
L
L
L
L
L
L


[UNITS]
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV




[DATA]
-8,00	-13,00	7,00	19,00	2,00	-8,00	11,00	-3,00	5,00	6,00	0,00	23,00	5,00	-5199,00	-6,00	8,00
-2,00	-4,00	2,00	29,00	-2,00	-8,00	2,00	7,00	10,00	5,00	1,00	13,00	7,00	-5209,00	-7,00	6,00
0,00	2,00	-3,00	52,00	0,00	-9,00	0,00	20,00	10,00	-2,00	12,00	0,00	9,00	-5219,00	-6,00	7,00
0,00	-6,00	9,00	48,00	3,00	-15,00	12,00	9,00	6,00	-6,00	10,00	-5,00	10,00	-5231,00	0,00	7,00
0,00	-1,00	-6,00	40,00	0,00	-7,00	-3,00	-13,00	2,00	-5,00	9,00	-4,00	9,00	-5242,00	-3,00	7,00
-1,00	13,00	2,00	35,00	-2,00	-13,00	5,00	-39,00	3,00	-3,00	5,00	-6,00	5,00	-5256,00	-6,00	9,00
-13,00	0,00	9,00	22,00	3,00	-10,00	3,00	-23,00	6,00	-11,00	10,00	0,00	11,00	-5268,00	-2,00	5,00
0,00	6,00	-4,00	27,00	1,00	-7,00	-3,00	-22,00	8,00	-17,00	13,00	3,00	10,00	-5278,00	-4,00	6,00
0,00	5,00	13,00	29,00	1,00	-8,00	17,00	19,00	5,00	-8,00	7,00	2,00	7,00	-5290,00	-7,00	6,00
0,00	11,00	0,00	3,00	-2,00	2,00	2,00	27,00	3,00	7,00	8,00	6,00	2,00	-5303,00	-8,00	7,00
0,00	16,00	0,00	-13,00	2,00	-2,00	17,00	10,00	0,00	20,00	12,00	5,00	7,00	-5315,00	-6,00	8,00
-3,00	-4,00	4,00	5,00	-1,00	-7,00	2,00	7,00	5,00	22,00	9,00	-7,00	4,00	-5326,00	-6,00	5,00
-6,00	-13,00	-8,00	21,00	3,00	-13,00	-14,00	-19,00	3,00	13,00	2,00	-11,00	5,00	-5337,00	-3,00	11,00
-6,00	2,00	3,00	26,00	-2,00	-9,00	2,00	-15,00	6,00	10,00	-1,00	5,00	4,00	-5351,00	-2,00	13,00
2,00	-4,00	-3,00	28,00	1,00	-2,00	-9,00	-17,00	6,00	10,00	-2,00	9,00	8,00	-5363,00	-3,00	9,00
2,00	-9,00	-1,00	-3,00	-2,00	-10,00	-12,00	-11,00	12,00	7,00	-6,00	-4,00	7,00	-5374,00	-8,00	8,00
3,00	-10,00	-4,00	-10,00	4,00	-11,00	-6,00	-38,00	7,00	2,00	-1,00	0,00	6,00	-5387,00	-3,00	20,00
-9,00	-7,00	-1,00	-13,00	3,00	-4,00	-3,00	-37,00	4,00	-2,00	0,00	6,00	9,00	-5398,00	-1,00	25,00
0,00	-2,00	-5,00	-17,00	2,00	-4,00	-9,00	-16,00	3,00	0,00	2,00	9,00	7,00	-5410,00	-5,00	17,00
-1,00	2,00	0,00	-11,00	-1,00	-11,00	-7,00	3,00	3,00	6,00	1,00	13,00	2,00	-5421,00	-5,00	3,00
-4,00	0,00	0,00	0,00	3,00	-3,00	-18,00	3,00	6,00	1,00	0,00	2,00	5,00	-5433,00	-4,00	-8,00
-4,00	0,00	-4,00	-1,00	2,00	-12,00	-16,00	10,00	3,00	-1,00	-2,00	-6,00	9,00	-5445,00	-4,00	-7,00
-9,00	0,00	-1,00	-10,00	0,00	-10,00	-14,00	0,00	2,00	-4,00	-2,00	-13,00	7,00	-5458,00	-6,00	2,00
-15,00	0,00	1,00	-9,00	-1,00	-7,00	-4,00	-2,00	0,00	-3,00	-6,00	-5,00	5,00	-5470,00	-3,00	5,00
0,00	1,00	11,00	-11,00	2,00	-7,00	6,00	6,00	5,00	-3,00	-8,00	-5,00	4,00	-5481,00	-6,00	4,00
-1,00	-2,00	4,00	2,00	4,00	-10,00	11,00	20,00	3,00	-1,00	-9,00	-7,00	6,00	-5493,00	-4,00	-2,00
-3,00	-2,00	1,00	27,00	2,00	-8,00	12,00	14,00	6,00	2,00	-8,00	-3,00	5,00	-5506,00	-3,00	-1,00
0,00	-5,00	-4,00	62,00	2,00	-5,00	-4,00	-12,00	7,00	5,00	1,00	0,00	6,00	-5519,00	-3,00	8,00
-2,00	0,00	-9,00	45,00	2,00	-8,00	-15,00	-41,00	7,00	13,00	4,00	3,00	5,00	-5533,00	-6,00	19,00
-1,00	-3,00	2,00	-9,00	-3,00	-6,00	-10,00	-27,00	7,00	8,00	0,00	-4,00	5,00	-5546,00	-6,00	16,00
0,00	-8,00	3,00	-44,00	2,00	-7,00	-15,00	-7,00	7,00	2,00	2,00	-8,00	5,00	-5558,00	-6,00	12,00
0,00	-5,00	0,00	-34,00	0,00	-9,00	-16,00	-9,00	8,00	0,00	0,00	0,00	12,00	-5569,00	-8,00	8,00
2,00	-8,00	-4,00	-16,00	3,00	-7,00	-16,00	-13,00	4,00	4,00	-6,00	7,00	7,00	-5581,00	-8,00	7,00
-1,00	-11,00	-3,00	-17,00	3,00	-9,00	-8,00	-11,00	7,00	3,00	-8,00	8,00	8,00	-5594,00	-6,00	7,00
0,00	-7,00	2,00	-8,00	2,00	-9,00	0,00	-1,00	6,00	-3,00	-8,00	10,00	6,00	-5605,00	-1,00	4,00
-1,00	-9,00	10,00	18,00	2,00	-4,00	5,00	-1,00	7,00	-10,00	-10,00	6,00	8,00	-5616,00	-4,00	6,00
-2,00	-8,00	6,00	32,00	2,00	-5,00	6,00	-1,00	4,00	-8,00	-1,00	-2,00	8,00	-5630,00	-7,00	5,00
-5,00	-13,00	1,00	46,00	3,00	-3,00	4,00	-2,00	2,00	0,00	10,00	-19,00	6,00	-5642,00	-2,00	5,00
-1,00	-10,00	-3,00	51,00	2,00	-8,00	0,00	-2,00	4,00	3,00	20,00	-28,00	3,00	-5655,00	-4,00	6,00
0,00	-10,00	-13,00	66,00	2,00	-6,00	0,00	5,00	5,00	6,00	13,00	-8,00	7,00	-5669,00	-6,00	6,00
0,00	-13,00	-8,00	73,00	4,00	-7,00	0,00	6,00	2,00	6,00	9,00	15,00	8,00	-5679,00	-2,00	5,00
0,00	-13,00	3,00	45,00	2,00	-7,00	-3,00	0,00	0,00	5,00	13,00	13,00	9,00	-5692,00	-4,00	8,00
3,00	-14,00	6,00	7,00	0,00	-9,00	-10,00	11,00	2,00	6,00	12,00	-17,00	6,00	-5704,00	-5,00	17,00
-3,00	-4,00	9,00	-3,00	6,00	-5,00	-11,00	6,00	7,00	4,00	0,00	-29,00	4,00	-5717,00	-4,00	16,00
0,00	-1,00	6,00	-6,00	4,00	-2,00	-14,00	4,00	9,00	0,00	3,00	-16,00	2,00	-5728,00	-2,00	5,00
-13,00	3,00	-4,00	0,00	4,00	-6,00	-15,00	18,00	3,00	-6,00	14,00	11,00	9,00	-5743,00	-3,00	4,00
-15,00	-1,00	-4,00	14,00	5,00	-2,00	-3,00	40,00	4,00	-9,00	13,00	42,00	11,00	-5756,00	-3,00	12,00
-9,00	0,00	-14,00	13,00	3,00	0,00	7,00	35,00	6,00	0,00	3,00	52,00	12,00	-5768,00	-4,00	10,00
0,00	4,00	-4,00	5,00	1,00	-3,00	1,00	7,00	8,00	-4,00	-1,00	46,00	7,00	-5780,00	-6,00	8,00
-7,00	2,00	-2,00	0,00	4,00	-4,00	0,00	-16,00	12,00	-5,00	0,00	34,00	8,00	-5792,00	-3,00	7,00
-1,00	4,00	-4,00	2,00	3,00	-11,00	-1,00	-54,00	14,00	-8,00	-2,00	23,00	9,00	-5804,00	-5,00	7,00
-3,00	-2,00	-2,00	6,00	0,00	-11,00	-9,00	-54,00	13,00	-5,00	-6,00	13,00	6,00	-5821,00	-6,00	6,00
-3,00	-5,00	0,00	6,00	0,00	-6,00	-9,00	-36,00	11,00	3,00	-6,00	0,00	4,00	-5832,00	-7,00	7,00
-6,00	-9,00	5,00	6,00	3,00	1,00	-8,00	-8,00	11,00	0,00	-8,00	0,00	5,00	-5844,00	-7,00	11,00
0,00	-7,00	-2,00	16,00	3,00	-3,00	-7,00	0,00	10,00	0,00	-2,00	15,00	4,00	-5854,00	-6,00	9,00
-7,00	-2,00	-2,00	19,00	3,00	-6,00	-10,00	-2,00	7,00	0,00	6,00	19,00	7,00	-5868,00	-3,00	5,00
-3,00	-1,00	0,00	17,00	2,00	-3,00	-6,00	-5,00	3,00	2,00	15,00	-2,00	8,00	-5882,00	-3,00	5,00
-6,00	0,00	3,00	11,00	2,00	-4,00	0,00	-8,00	3,00	3,00	10,00	-31,00	6,00	-5895,00	-3,00	10,00
-2,00	2,00	0,00	13,00	0,00	-6,00	0,00	-3,00	10,00	4,00	5,00	-35,00	5,00	-5906,00	-6,00	9,00
-2,00	-1,00	0,00	15,00	2,00	-3,00	-2,00	-2,00	9,00	4,00	4,00	-25,00	9,00	-5919,00	-5,00	13,00
4,00	-1,00	6,00	21,00	0,00	-4,00	-10,00	-9,00	4,00	3,00	4,00	-11,00	7,00	-5933,00	-4,00	11,00
-4,00	-3,00	7,00	22,00	0,00	-5,00	-8,00	-4,00	8,00	6,00	0,00	6,00	5,00	-5947,00	-6,00	6,00
1,00	-4,00	6,00	9,00	3,00	-2,00	-3,00	3,00	5,00	-3,00	-4,00	5,00	7,00	-5959,00	-6,00	6,00
-4,00	-6,00	3,00	-10,00	4,00	1,00	4,00	2,00	6,00	-7,00	-4,00	-9,00	13,00	-5970,00	-2,00	7,00
0,00	-6,00	-1,00	-34,00	0,00	-3,00	0,00	0,00	6,00	-2,00	-3,00	-20,00	9,00	-5984,00	-5,00	10,00
-3,00	-3,00	0,00	-16,00	3,00	-3,00	0,00	-14,00	6,00	-4,00	-8,00	-22,00	9,00	-6000,00	-8,00	10,00
-5,00	-4,00	-9,00	-11,00	2,00	0,00	6,00	-15,00	7,00	-15,00	-13,00	-28,00	10,00	-6010,00	-7,00	8,00
-1,00	-2,00	6,00	-1,00	3,00	-1,00	10,00	8,00	6,00	-19,00	-15,00	-33,00	5,00	-6021,00	-8,00	6,00
-1,00	-4,00	7,00	37,00	2,00	-4,00	2,00	10,00	6,00	-16,00	-10,00	-41,00	8,00	-6035,00	-6,00	10,00
-3,00	0,00	0,00	65,00	3,00	-7,00	-8,00	-16,00	6,00	-8,00	-10,00	-61,00	3,00	-6050,00	-4,00	13,00
-4,00	-1,00	-8,00	61,00	1,00	-4,00	-16,00	-4,00	6,00	-5,00	-15,00	-67,00	7,00	-6061,00	-4,00	12,00
-3,00	0,00	6,00	52,00	5,00	-6,00	-20,00	-5,00	7,00	3,00	-11,00	-40,00	13,00	-6075,00	-8,00	9,00
-1,00	-1,00	11,00	52,00	2,00	-2,00	-13,00	-1,00	6,00	19,00	2,00	-16,00	13,00	-6088,00	-3,00	6,00
2,00	0,00	7,00	34,00	3,00	-6,00	-3,00	-7,00	7,00	19,00	10,00	-2,00	7,00	-6098,00	-3,00	4,00
4,00	-2,00	-4,00	37,00	1,00	-8,00	12,00	-13,00	5,00	2,00	2,00	18,00	9,00	-6110,00	-2,00	3,00
-10,00	-9,00	-2,00	25,00	2,00	-4,00	18,00	-10,00	9,00	-10,00	-8,00	9,00	10,00	-6125,00	-1,00	9,00
-4,00	-9,00	6,00	10,00	4,00	-4,00	11,00	-10,00	6,00	-11,00	-16,00	-8,00	7,00	-6138,00	-3,00	10,00
4,00	-8,00	-1,00	19,00	2,00	-2,00	0,00	0,00	10,00	-12,00	-15,00	-17,00	7,00	-6150,00	-8,00	4,00
2,00	-10,00	-1,00	13,00	3,00	-6,00	-5,00	14,00	6,00	-5,00	2,00	-14,00	10,00	-6163,00	-10,00	2,00
-6,00	-8,00	3,00	16,00	2,00	-8,00	-4,00	7,00	9,00	7,00	16,00	10,00	5,00	-6175,00	-4,00	3,00
-4,00	-3,00	6,00	16,00	4,00	-2,00	-6,00	7,00	7,00	16,00	18,00	5,00	8,00	-6189,00	-1,00	2,00
-2,00	0,00	10,00	15,00	3,00	0,00	-10,00	15,00	6,00	22,00	19,00	-26,00	6,00	-6201,00	-4,00	7,00
-4,00	0,00	6,00	13,00	4,00	-3,00	-8,00	11,00	7,00	17,00	17,00	-15,00	6,00	-6213,00	-3,00	11,00
-1,00	-5,00	0,00	6,00	4,00	0,00	-5,00	12,00	6,00	13,00	13,00	-5,00	12,00	-6223,00	-9,00	14,00
2,00	0,00	2,00	0,00	1,00	-2,00	-3,00	-18,00	7,00	12,00	-1,00	-15,00	4,00	-6241,00	-13,00	11,00
2,00	2,00	4,00	9,00	3,00	-4,00	-8,00	-37,00	11,00	20,00	-10,00	-11,00	5,00	-6253,00	-11,00	10,00
-3,00	0,00	-1,00	13,00	2,00	-6,00	-7,00	-30,00	13,00	19,00	-13,00	-16,00	8,00	-6266,00	-9,00	8,00
-1,00	0,00	0,00	16,00	1,00	-6,00	-3,00	-30,00	4,00	13,00	-9,00	-14,00	9,00	-6277,00	-7,00	12,00
-1,00	-2,00	0,00	19,00	2,00	-3,00	0,00	-14,00	0,00	11,00	-5,00	-7,00	7,00	-6290,00	-8,00	15,00
-5,00	2,00	-16,00	9,00	4,00	-7,00	-2,00	5,00	6,00	22,00	0,00	6,00	9,00	-6304,00	-6,00	5,00
0,00	-3,00	-6,00	6,00	1,00	-4,00	-3,00	4,00	10,00	11,00	9,00	21,00	5,00	-6317,00	-7,00	6,00
0,00	-7,00	-1,00	6,00	0,00	-8,00	-6,00	9,00	8,00	0,00	7,00	50,00	7,00	-6329,00	-6,00	11,00
-5,00	-2,00	-4,00	3,00	0,00	-5,00	-14,00	2,00	6,00	1,00	9,00	66,00	7,00	-6341,00	-10,00	11,00
-3,00	-3,00	0,00	6,00	4,00	-6,00	-20,00	-2,00	3,00	9,00	5,00	45,00	11,00	-6355,00	-7,00	12,00
-2,00	-4,00	-4,00	-10,00	0,00	-7,00	-10,00	3,00	11,00	3,00	3,00	29,00	6,00	-6368,00	-8,00	9,00
-1,00	-4,00	-5,00	-13,00	2,00	-2,00	-3,00	-14,00	7,00	3,00	0,00	21,00	3,00	-6380,00	-3,00	5,00
0,00	1,00	0,00	10,00	4,00	-7,00	0,00	-27,00	5,00	-1,00	4,00	13,00	8,00	-6393,00	-4,00	6,00
-3,00	-2,00	-4,00	30,00	0,00	-6,00	-3,00	-16,00	5,00	9,00	16,00	-6,00	5,00	-6404,00	-7,00	12,00
-4,00	1,00	-5,00	26,00	2,00	-2,00	2,00	4,00	5,00	6,00	15,00	-25,00	5,00	-6415,00	1,00	9,00
-4,00	2,00	-1,00	20,00	2,00	-4,00	8,00	-6,00	4,00	2,00	10,00	-24,00	8,00	-6429,00	0,00	6,00
-4,00	-2,00	-4,00	19,00	1,00	-1,00	9,00	0,00	6,00	0,00	1,00	-13,00	9,00	-6442,00	-1,00	12,00
0,00	-1,00	-4,00	20,00	2,00	-7,00	2,00	0,00	13,00	-6,00	-3,00	-9,00	10,00	-6456,00	16,00	9,00
4,00	-7,00	-8,00	13,00	0,00	-5,00	-2,00	-8,00	12,00	-4,00	-1,00	-4,00	9,00	-6468,00	7,00	6,00
-1,00	-7,00	-4,00	7,00	2,00	-3,00	-2,00	4,00	10,00	-3,00	2,00	-5,00	6,00	-6481,00	8,00	11,00
-3,00	-4,00	-4,00	9,00	3,00	-6,00	-2,00	12,00	11,00	-4,00	0,00	-18,00	7,00	-6490,00	7,00	4,00
-4,00	-4,00	3,00	7,00	-2,00	-7,00	-9,00	9,00	4,00	-8,00	6,00	-24,00	8,00	-6506,00	-4,00	16,00
0,00	-7,00	3,00	2,00	0,00	-8,00	-10,00	5,00	0,00	9,00	2,00	-14,00	4,00	-6520,00	6,00	16,00
0,00	-7,00	2,00	1,00	4,00	-9,00	-6,00	-4,00	4,00	0,00	-10,00	2,00	2,00	-6532,00	-2,00	8,00
-2,00	-7,00	-3,00	0,00	0,00	-12,00	0,00	-6,00	8,00	-8,00	-13,00	11,00	4,00	-6545,00	0,00	2,00
0,00	-10,00	-5,00	9,00	1,00	-10,00	-3,00	0,00	6,00	-9,00	-18,00	10,00	5,00	-6554,00	0,00	6,00
-4,00	-9,00	-1,00	7,00	2,00	-10,00	-7,00	-4,00	5,00	-9,00	-17,00	7,00	10,00	-6567,00	-9,00	4,00
-2,00	-6,00	-4,00	6,00	3,00	-6,00	-9,00	-25,00	5,00	6,00	6,00	17,00	9,00	-6580,00	-10,00	9,00
-2,00	-8,00	-8,00	8,00	3,00	-4,00	-4,00	-29,00	7,00	5,00	23,00	23,00	8,00	-6592,00	-16,00	7,00
-1,00	-4,00	6,00	17,00	-2,00	-9,00	0,00	-13,00	7,00	0,00	16,00	23,00	8,00	-6607,00	-18,00	3,00
1,00	-4,00	7,00	7,00	-3,00	-14,00	-6,00	-14,00	7,00	6,00	7,00	12,00	6,00	-6621,00	-12,00	5,00
0,00	-2,00	5,00	8,00	0,00	-11,00	-7,00	-13,00	3,00	0,00	5,00	6,00	9,00	-6632,00	-14,00	2,00
0,00	-3,00	-3,00	20,00	2,00	-3,00	-3,00	-14,00	2,00	6,00	0,00	6,00	6,00	-6642,00	-13,00	4,00
-3,00	-5,00	-5,00	29,00	3,00	-3,00	-2,00	-9,00	2,00	0,00	-1,00	12,00	12,00	-6655,00	-13,00	3,00
-3,00	-6,00	-8,00	12,00	0,00	-4,00	-13,00	-16,00	2,00	-1,00	0,00	13,00	6,00	-6667,00	-11,00	5,00
-4,00	-2,00	-8,00	-4,00	3,00	-12,00	-8,00	-8,00	-2,00	2,00	-2,00	25,00	9,00	-6679,00	-11,00	3,00
-5,00	-1,00	0,00	-4,00	3,00	-7,00	-10,00	-10,00	5,00	-13,00	-1,00	35,00	11,00	-6691,00	-10,00	4,00
1,00	0,00	6,00	1,00	3,00	-5,00	-8,00	-23,00	8,00	-4,00	2,00	26,00	10,00	-6706,00	-8,00	6,00
-2,00	-4,00	0,00	6,00	3,00	0,00	-9,00	-13,00	11,00	12,00	3,00	9,00	9,00	-6718,00	-10,00	7,00
-3,00	-6,00	9,00	10,00	0,00	-7,00	2,00	10,00	11,00	7,00	-4,00	0,00	9,00	-6732,00	-8,00	8,00
-2,00	0,00	3,00	17,00	0,00	0,00	25,00	11,00	7,00	5,00	-14,00	4,00	9,00	-6742,00	-6,00	6,00
-4,00	-8,00	-4,00	27,00	5,00	-7,00	10,00	0,00	9,00	3,00	-18,00	13,00	10,00	-6755,00	-6,00	7,00
0,00	-8,00	-8,00	40,00	2,00	-14,00	13,00	-12,00	9,00	2,00	-18,00	13,00	9,00	-6767,00	-7,00	6,00
4,00	-6,00	9,00	31,00	0,00	-4,00	0,00	-1,00	7,00	-1,00	-15,00	12,00	8,00	-6780,00	-7,00	6,00
-1,00	-1,00	0,00	22,00	4,00	-2,00	-8,00	-1,00	7,00	4,00	-6,00	9,00	10,00	-6790,00	-5,00	9,00
4,00	2,00	6,00	4,00	0,00	-5,00	8,00	-12,00	6,00	0,00	9,00	18,00	5,00	-6803,00	-4,00	6,00
0,00	0,00	1,00	-30,00	0,00	-5,00	-10,00	-10,00	11,00	0,00	12,00	24,00	7,00	-6814,00	-6,00	7,00
-3,00	-2,00	-4,00	-37,00	4,00	-4,00	-11,00	5,00	10,00	-6,00	9,00	24,00	9,00	-6828,00	-4,00	9,00
4,00	0,00	-13,00	-27,00	3,00	-9,00	-2,00	-6,00	10,00	-7,00	6,00	15,00	12,00	-6839,00	0,00	10,00
0,00	2,00	-6,00	0,00	-2,00	-6,00	8,00	-9,00	7,00	-10,00	6,00	0,00	12,00	-6851,00	-2,00	8,00
2,00	6,00	-7,00	19,00	2,00	-5,00	-9,00	4,00	6,00	-10,00	6,00	-6,00	7,00	-6863,00	-3,00	9,00
0,00	2,00	-1,00	16,00	1,00	-4,00	-12,00	2,00	7,00	0,00	3,00	8,00	0,00	-6876,00	-6,00	10,00
-1,00	0,00	-4,00	-7,00	0,00	-4,00	-9,00	2,00	7,00	-4,00	-1,00	28,00	2,00	-6886,00	-4,00	9,00
4,00	0,00	-9,00	-1,00	-1,00	-3,00	5,00	-1,00	6,00	-4,00	-3,00	30,00	7,00	-6898,00	-3,00	9,00
-8,00	-7,00	-1,00	17,00	0,00	-3,00	2,00	-14,00	7,00	-9,00	-3,00	19,00	5,00	-6909,00	-6,00	10,00
-5,00	-8,00	-7,00	10,00	2,00	-9,00	-2,00	-14,00	4,00	-6,00	-3,00	6,00	6,00	-6921,00	-7,00	7,00
-2,00	-1,00	-6,00	11,00	2,00	-11,00	-3,00	-27,00	5,00	4,00	-3,00	4,00	2,00	-6934,00	-8,00	5,00
-8,00	-3,00	0,00	14,00	0,00	-5,00	0,00	-38,00	6,00	2,00	-9,00	13,00	6,00	-6946,00	-7,00	6,00
-7,00	-6,00	17,00	15,00	0,00	0,00	0,00	-18,00	5,00	-5,00	-11,00	29,00	7,00	-6958,00	-3,00	11,00
-6,00	0,00	11,00	14,00	3,00	0,00	0,00	-1,00	10,00	-5,00	-4,00	30,00	11,00	-6966,00	-2,00	11,00
-2,00	0,00	-1,00	5,00	2,00	-4,00	-2,00	0,00	7,00	-1,00	-11,00	15,00	11,00	-6980,00	-4,00	5,00
3,00	-1,00	-8,00	2,00	-2,00	-3,00	-3,00	0,00	5,00	3,00	-13,00	12,00	9,00	-6989,00	-8,00	6,00
-8,00	7,00	-10,00	4,00	2,00	4,00	-9,00	10,00	7,00	2,00	0,00	19,00	7,00	-7002,00	-7,00	6,00
-7,00	-4,00	-6,00	0,00	2,00	0,00	-4,00	-6,00	6,00	8,00	0,00	21,00	9,00	-7014,00	-6,00	2,00
-6,00	-3,00	-4,00	0,00	3,00	-3,00	-10,00	-22,00	9,00	3,00	-2,00	25,00	10,00	-7025,00	-4,00	8,00
-3,00	-1,00	-1,00	-1,00	-2,00	-2,00	-11,00	-28,00	10,00	-1,00	15,00	22,00	6,00	-7040,00	-4,00	9,00
-13,00	4,00	-6,00	-7,00	2,00	3,00	-8,00	-14,00	12,00	-5,00	28,00	7,00	6,00	-7051,00	-6,00	5,00
-9,00	19,00	-6,00	-7,00	1,00	2,00	-3,00	-5,00	6,00	-8,00	26,00	-7,00	9,00	-7061,00	-4,00	3,00
-2,00	-1,00	-4,00	-4,00	1,00	0,00	-7,00	5,00	6,00	-3,00	23,00	-6,00	10,00	-7070,00	-5,00	7,00
-10,00	-4,00	-6,00	-8,00	-1,00	-1,00	-3,00	-20,00	9,00	0,00	24,00	-5,00	7,00	-7082,00	-5,00	6,00
-9,00	0,00	-8,00	-11,00	2,00	-3,00	-7,00	-30,00	3,00	10,00	20,00	3,00	9,00	-7093,00	-4,00	6,00
-8,00	2,00	4,00	-6,00	-1,00	-2,00	-7,00	-16,00	9,00	11,00	14,00	12,00	8,00	-7106,00	-7,00	7,00
-5,00	-9,00	10,00	0,00	0,00	-2,00	-8,00	-1,00	6,00	4,00	5,00	13,00	9,00	-7116,00	-8,00	8,00
-4,00	-6,00	11,00	5,00	2,00	-2,00	-1,00	1,00	7,00	0,00	-3,00	25,00	7,00	-7126,00	-8,00	7,00
-4,00	7,00	4,00	4,00	2,00	-2,00	-2,00	-6,00	4,00	-3,00	-9,00	24,00	6,00	-7138,00	-9,00	9,00
-2,00	5,00	-8,00	0,00	2,00	-1,00	0,00	-5,00	2,00	0,00	-10,00	20,00	6,00	-7149,00	-4,00	11,00
0,00	-6,00	-8,00	-6,00	3,00	-2,00	-2,00	-3,00	6,00	0,00	1,00	22,00	4,00	-7160,00	-4,00	10,00
4,00	-4,00	-9,00	-10,00	3,00	0,00	-6,00	-9,00	3,00	-6,00	11,00	27,00	6,00	-7171,00	-3,00	8,00
-2,00	-2,00	-5,00	-12,00	2,00	0,00	-4,00	-3,00	7,00	-2,00	7,00	23,00	9,00	-7180,00	-7,00	9,00
-4,00	4,00	-1,00	0,00	3,00	0,00	6,00	-4,00	16,00	-1,00	2,00	0,00	5,00	-7193,00	-10,00	5,00
-2,00	-1,00	-1,00	2,00	2,00	-4,00	2,00	-2,00	11,00	3,00	2,00	-17,00	5,00	-7205,00	-7,00	6,00
-1,00	-3,00	-1,00	11,00	0,00	-1,00	0,00	-2,00	11,00	-4,00	0,00	-13,00	8,00	-7215,00	-4,00	8,00
-3,00	-1,00	0,00	13,00	2,00	-1,00	-3,00	-1,00	8,00	-12,00	0,00	-3,00	6,00	-7224,00	-3,00	10,00
0,00	13,00	3,00	19,00	2,00	1,00	0,00	7,00	7,00	-9,00	0,00	0,00	12,00	-7235,00	-7,00	6,00
0,00	4,00	-4,00	23,00	3,00	0,00	-1,00	2,00	6,00	-2,00	4,00	-5,00	11,00	-7246,00	-6,00	7,00
-7,00	-9,00	-1,00	25,00	5,00	-3,00	-3,00	0,00	4,00	2,00	1,00	-23,00	9,00	-7257,00	-7,00	10,00
-3,00	-6,00	0,00	37,00	2,00	2,00	-4,00	-22,00	6,00	0,00	1,00	-26,00	5,00	-7268,00	-8,00	9,00
-8,00	-8,00	-1,00	61,00	1,00	-1,00	-3,00	-20,00	4,00	-1,00	-2,00	-2,00	8,00	-7278,00	-4,00	6,00
-7,00	-8,00	0,00	53,00	0,00	0,00	-8,00	-8,00	5,00	5,00	-6,00	18,00	7,00	-7291,00	-3,00	8,00
-3,00	-3,00	0,00	24,00	2,00	0,00	-4,00	-9,00	8,00	10,00	-10,00	30,00	7,00	-7300,00	-5,00	6,00
-1,00	-7,00	-3,00	4,00	4,00	-1,00	-8,00	-8,00	6,00	8,00	-8,00	30,00	10,00	-7311,00	-4,00	6,00
-9,00	-3,00	-6,00	18,00	3,00	4,00	0,00	-13,00	9,00	9,00	-6,00	27,00	6,00	-7319,00	-6,00	6,00
-11,00	0,00	-3,00	29,00	3,00	2,00	-3,00	-1,00	10,00	6,00	0,00	33,00	8,00	-7328,00	-9,00	4,00
-1,00	-2,00	-6,00	31,00	2,00	0,00	0,00	-8,00	7,00	1,00	0,00	36,00	11,00	-7342,00	-10,00	9,00
-9,00	-10,00	14,00	18,00	3,00	0,00	2,00	-22,00	9,00	4,00	9,00	34,00	14,00	-7350,00	-7,00	7,00
-1,00	-4,00	0,00	3,00	1,00	0,00	2,00	-28,00	11,00	10,00	7,00	31,00	10,00	-7362,00	-7,00	4,00
-3,00	-4,00	-4,00	-8,00	2,00	7,00	-1,00	0,00	11,00	0,00	2,00	16,00	10,00	-7370,00	-5,00	5,00
-3,00	1,00	-2,00	-27,00	2,00	7,00	-3,00	10,00	7,00	-6,00	2,00	0,00	6,00	-7380,00	-7,00	10,00
-7,00	6,00	3,00	-22,00	2,00	3,00	-5,00	3,00	9,00	-4,00	7,00	-1,00	10,00	-7390,00	-8,00	8,00
-4,00	0,00	1,00	-5,00	5,00	5,00	-1,00	0,00	7,00	0,00	6,00	10,00	7,00	-7401,00	-2,00	8,00
-6,00	-2,00	0,00	-1,00	6,00	6,00	-9,00	-23,00	9,00	0,00	6,00	13,00	5,00	-7410,00	-3,00	7,00
-1,00	-4,00	2,00	-4,00	3,00	4,00	-9,00	-26,00	7,00	0,00	4,00	0,00	6,00	-7420,00	-7,00	4,00
-7,00	-1,00	6,00	4,00	2,00	2,00	-10,00	-6,00	4,00	-3,00	1,00	-9,00	6,00	-7429,00	-7,00	6,00
-5,00	0,00	4,00	8,00	2,00	3,00	-8,00	-10,00	3,00	-1,00	0,00	-15,00	10,00	-7438,00	-4,00	9,00
-4,00	1,00	-1,00	17,00	2,00	0,00	-9,00	-7,00	4,00	6,00	0,00	-13,00	4,00	-7448,00	-4,00	7,00
