19,00	11,00	-8,00	17,00	3,00	-20,00	13,00	-35,00	7,00	20,00	-74,00	-10,00	64,00	-5395,00	18,00	60,00
20,00	-8,00	-4,00	-3,00	1,00	-32,00	10,00	-59,00	13,00	13,00	10,00	-15,00	45,00	-5383,00	68,00	-6,00
4,00	-23,00	-4,00	-7,00	0,00	-40,00	-8,00	237,00	5,00	8,00	106,00	-13,00	15,00	-5372,00	93,00	-8,00
-18,00	-63,00	-9,00	-7,00	-1,00	-44,00	4,00	428,00	11,00	6,00	151,00	-3,00	10,00	-5359,00	9,00	6,00
-27,00	-107,00	-9,00	1,00	2,00	-38,00	14,00	253,00	6,00	9,00	121,00	-6,00	14,00	-5349,00	-15,00	-13,00
-50,00	-150,00	-8,00	-7,00	-3,00	-45,00	22,00	94,00	3,00	5,00	81,00	-15,00	13,00	-5336,00	-59,00	-35,00
-27,00	-188,00	-18,00	-18,00	-3,00	-44,00	24,00	-89,00	6,00	-2,00	54,00	-10,00	8,00	-5323,00	-95,00	2,00
-55,00	-153,00	-27,00	-20,00	1,00	-48,00	9,00	-67,00	5,00	3,00	45,00	-1,00	0,00	-5314,00	-88,00	73,00
-57,00	-102,00	-37,00	-15,00	-3,00	-45,00	-8,00	-116,00	9,00	9,00	28,00	-18,00	-15,00	-5302,00	-1,00	83,00
-24,00	-56,00	-43,00	-26,00	3,00	-45,00	-36,00	8,00	14,00	-3,00	20,00	-44,00	-22,00	-5288,00	23,00	53,00
10,00	2,00	-27,00	-47,00	2,00	-46,00	-41,00	20,00	16,00	14,00	9,00	-61,00	-17,00	-5277,00	21,00	34,00
24,00	62,00	-28,00	-57,00	-2,00	-46,00	-33,00	-67,00	9,00	20,00	-11,00	-47,00	2,00	-5264,00	0,00	13,00
19,00	80,00	-31,00	-59,00	1,00	-42,00	-18,00	-69,00	14,00	4,00	-18,00	-31,00	13,00	-5253,00	-74,00	-8,00
22,00	66,00	-29,00	-45,00	2,00	-45,00	-13,00	-103,00	11,00	1,00	-15,00	-3,00	12,00	-5241,00	3,00	36,00
26,00	40,00	-23,00	-32,00	3,00	-48,00	-3,00	-146,00	12,00	0,00	0,00	10,00	33,00	-5227,00	-2,00	42,00
22,00	16,00	-23,00	-37,00	3,00	-50,00	0,00	-114,00	10,00	13,00	-1,00	-35,00	25,00	-5218,00	-20,00	78,00
19,00	-11,00	-16,00	-42,00	6,00	-41,00	6,00	13,00	12,00	10,00	8,00	-56,00	-4,00	-5207,00	-10,00	35,00
31,00	-18,00	0,00	-46,00	-3,00	-46,00	12,00	251,00	14,00	10,00	16,00	-46,00	-38,00	-5196,00	3,00	-45,00
41,00	-21,00	5,00	-45,00	-1,00	-48,00	8,00	313,00	14,00	16,00	32,00	-15,00	-38,00	-5184,00	-18,00	-54,00
54,00	-45,00	10,00	-39,00	0,00	-46,00	13,00	168,00	6,00	-4,00	41,00	11,00	-50,00	-5172,00	-26,00	-18,00
70,00	-38,00	0,00	-39,00	0,00	-42,00	31,00	-319,00	11,00	29,00	38,00	1,00	-41,00	-5160,00	-41,00	-10,00
71,00	-59,00	-1,00	-50,00	0,00	-46,00	30,00	-576,00	19,00	2,00	31,00	1,00	4,00	-5150,00	-4,00	-24,00
34,00	-63,00	-8,00	-54,00	2,00	-38,00	-5,00	-599,00	13,00	-11,00	38,00	-2,00	5,00	-5135,00	13,00	-31,00
-28,00	-35,00	-16,00	-51,00	3,00	-37,00	-7,00	-446,00	14,00	-5,00	28,00	-10,00	11,00	-5128,00	32,00	-53,00
-46,00	-7,00	-8,00	-57,00	3,00	-43,00	0,00	34,00	10,00	0,00	0,00	-9,00	26,00	-5117,00	29,00	-2,00
-35,00	-5,00	-4,00	-48,00	0,00	-40,00	36,00	262,00	6,00	-20,00	-13,00	2,00	17,00	-5105,00	31,00	75,00
-32,00	7,00	-5,00	-35,00	2,00	-39,00	50,00	177,00	11,00	-8,00	-29,00	7,00	17,00	-5094,00	71,00	58,00
-78,00	7,00	2,00	-23,00	0,00	-41,00	39,00	176,00	8,00	-4,00	-39,00	0,00	23,00	-5084,00	27,00	29,00
-70,00	-9,00	3,00	-20,00	4,00	-41,00	32,00	254,00	2,00	6,00	-24,00	16,00	26,00	-5071,00	-10,00	2,00
-59,00	-6,00	-8,00	-23,00	-2,00	-43,00	22,00	209,00	13,00	1,00	-29,00	19,00	32,00	-5061,00	-31,00	10,00
-34,00	4,00	-2,00	-31,00	-2,00	-34,00	24,00	108,00	11,00	-4,00	-18,00	15,00	10,00	-5048,00	-2,00	58,00
-24,00	-4,00	7,00	-34,00	2,00	-38,00	24,00	46,00	10,00	0,00	-15,00	2,00	-24,00	-5038,00	12,00	70,00
-9,00	-9,00	6,00	-43,00	-2,00	-41,00	31,00	-80,00	11,00	2,00	3,00	-3,00	-39,00	-5029,00	-30,00	114,00
22,00	-34,00	10,00	-40,00	-2,00	-41,00	35,00	-176,00	11,00	4,00	9,00	-1,00	-26,00	-5018,00	-34,00	83,00
32,00	-50,00	4,00	-39,00	3,00	-41,00	39,00	-277,00	13,00	13,00	2,00	-20,00	-4,00	-5005,00	12,00	59,00
16,00	-86,00	11,00	-25,00	-2,00	-36,00	48,00	-138,00	7,00	0,00	-8,00	-27,00	12,00	-4998,00	32,00	47,00
16,00	-137,00	-4,00	-35,00	2,00	-32,00	42,00	46,00	14,00	-2,00	-10,00	-4,00	17,00	-4987,00	27,00	-7,00
18,00	-221,00	-10,00	-49,00	-3,00	-35,00	43,00	105,00	16,00	-2,00	-21,00	8,00	0,00	-4973,00	-30,00	-142,00
11,00	-284,00	-14,00	-53,00	2,00	-30,00	58,00	192,00	15,00	3,00	-20,00	10,00	-46,00	-4963,00	-21,00	-149,00
-5,00	-303,00	-9,00	-39,00	-1,00	-25,00	27,00	116,00	14,00	9,00	2,00	-6,00	-49,00	-4954,00	-21,00	-47,00
-16,00	-286,00	-23,00	-38,00	0,00	-29,00	27,00	171,00	13,00	6,00	6,00	-40,00	-7,00	-4942,00	-22,00	-46,00
-24,00	-239,00	-9,00	-35,00	1,00	-26,00	41,00	209,00	11,00	-1,00	13,00	-89,00	12,00	-4934,00	-22,00	-44,00
-36,00	-165,00	-20,00	-28,00	-1,00	-30,00	44,00	60,00	11,00	-10,00	21,00	-106,00	33,00	-4922,00	-13,00	-27,00
-34,00	-37,00	-19,00	-34,00	2,00	-26,00	25,00	-87,00	18,00	11,00	37,00	-79,00	25,00	-4911,00	-14,00	-17,00
-35,00	26,00	-16,00	-45,00	3,00	-15,00	43,00	-10,00	13,00	11,00	36,00	-34,00	25,00	-4903,00	-18,00	-2,00
-4,00	83,00	-5,00	-57,00	3,00	-28,00	25,00	2,00	10,00	12,00	23,00	-22,00	41,00	-4889,00	-23,00	13,00
14,00	157,00	-18,00	-66,00	2,00	-20,00	25,00	-11,00	15,00	-2,00	8,00	-34,00	38,00	-4881,00	-30,00	23,00
29,00	218,00	-23,00	-64,00	0,00	-24,00	24,00	26,00	22,00	9,00	-10,00	-59,00	38,00	-4872,00	-21,00	16,00
52,00	190,00	-15,00	-62,00	2,00	-17,00	22,00	15,00	14,00	4,00	-1,00	-46,00	22,00	-4858,00	-7,00	56,00
32,00	128,00	-1,00	-58,00	2,00	-18,00	27,00	-76,00	13,00	6,00	-24,00	-30,00	19,00	-4849,00	-7,00	79,00
7,00	55,00	-16,00	-33,00	0,00	-23,00	31,00	-74,00	-1,00	10,00	-32,00	2,00	14,00	-4843,00	10,00	50,00
0,00	-6,00	-13,00	-19,00	2,00	-20,00	29,00	-183,00	-1,00	8,00	-32,00	34,00	4,00	-4832,00	-14,00	27,00
5,00	-65,00	-13,00	-9,00	0,00	-16,00	31,00	-381,00	-1,00	3,00	-29,00	25,00	6,00	-4820,00	-30,00	27,00
19,00	-90,00	-16,00	-22,00	0,00	-18,00	31,00	-239,00	13,00	-3,00	-27,00	29,00	-5,00	-4811,00	-10,00	19,00
34,00	-46,00	-20,00	-22,00	3,00	-17,00	31,00	87,00	17,00	-7,00	2,00	12,00	-2,00	-4803,00	-21,00	18,00
26,00	-34,00	-19,00	-10,00	0,00	-14,00	36,00	331,00	21,00	7,00	32,00	-21,00	2,00	-4791,00	45,00	27,00
21,00	23,00	-17,00	1,00	-2,00	-17,00	37,00	287,00	11,00	5,00	35,00	-36,00	-18,00	-4783,00	89,00	23,00
8,00	62,00	-15,00	4,00	0,00	-15,00	36,00	65,00	14,00	0,00	31,00	-69,00	-48,00	-4771,00	99,00	23,00
14,00	100,00	-18,00	-2,00	2,00	-14,00	28,00	66,00	10,00	3,00	26,00	-84,00	-51,00	-4763,00	86,00	18,00
16,00	103,00	-19,00	-7,00	6,00	-18,00	27,00	162,00	8,00	9,00	15,00	-30,00	-50,00	-4755,00	50,00	-8,00
16,00	80,00	-13,00	-11,00	0,00	-10,00	32,00	80,00	10,00	13,00	-11,00	-17,00	-48,00	-4744,00	36,00	-34,00
7,00	60,00	-1,00	-28,00	0,00	-10,00	25,00	45,00	9,00	11,00	-14,00	0,00	-30,00	-4731,00	-88,00	-22,00
-1,00	61,00	-4,00	-25,00	3,00	-10,00	32,00	35,00	7,00	9,00	-11,00	18,00	-13,00	-4722,00	-172,00	14,00
-4,00	26,00	-3,00	-14,00	2,00	-8,00	32,00	24,00	5,00	16,00	-7,00	34,00	2,00	-4715,00	-55,00	43,00
6,00	22,00	-12,00	-2,00	1,00	-8,00	33,00	32,00	7,00	19,00	-11,00	24,00	17,00	-4704,00	34,00	92,00
-1,00	19,00	-5,00	-2,00	4,00	-6,00	29,00	33,00	6,00	10,00	-14,00	0,00	22,00	-4695,00	-21,00	82,00
9,00	34,00	-3,00	0,00	1,00	-1,00	25,00	25,00	12,00	2,00	-3,00	-23,00	18,00	-4686,00	-49,00	-50,00
2,00	37,00	2,00	6,00	3,00	0,00	20,00	9,00	10,00	17,00	11,00	-39,00	18,00	-4680,00	16,00	-165,00
-4,00	18,00	-1,00	-13,00	3,00	-10,00	23,00	-20,00	5,00	32,00	10,00	-56,00	13,00	-4668,00	-30,00	-45,00
0,00	8,00	-12,00	-21,00	-1,00	-3,00	20,00	0,00	19,00	38,00	8,00	-64,00	20,00	-4659,00	-52,00	23,00
0,00	-12,00	-12,00	-20,00	-1,00	-3,00	16,00	4,00	17,00	7,00	8,00	-71,00	30,00	-4649,00	-14,00	27,00
9,00	-21,00	-16,00	-20,00	2,00	-1,00	5,00	-39,00	19,00	-16,00	26,00	-69,00	32,00	-4638,00	9,00	62,00
10,00	-28,00	-5,00	-14,00	1,00	-8,00	1,00	-21,00	19,00	-14,00	26,00	-95,00	17,00	-4632,00	2,00	9,00
10,00	-32,00	6,00	-8,00	3,00	-4,00	-2,00	-14,00	14,00	-4,00	23,00	-88,00	13,00	-4621,00	-2,00	-6,00
4,00	-36,00	11,00	-8,00	0,00	-2,00	23,00	-29,00	14,00	6,00	23,00	-75,00	6,00	-4614,00	16,00	-24,00
-7,00	-36,00	6,00	-2,00	2,00	-1,00	11,00	-27,00	13,00	25,00	27,00	-40,00	-1,00	-4607,00	19,00	4,00
-3,00	-32,00	12,00	-1,00	2,00	0,00	10,00	-22,00	22,00	17,00	6,00	-8,00	-6,00	-4598,00	0,00	32,00
-6,00	-44,00	11,00	5,00	3,00	-2,00	18,00	-22,00	6,00	-1,00	-7,00	5,00	-2,00	-4588,00	-5,00	-10,00
-8,00	-52,00	6,00	6,00	-2,00	0,00	20,00	-16,00	1,00	-34,00	-9,00	-11,00	2,00	-4578,00	-14,00	12,00
0,00	-59,00	8,00	6,00	0,00	-1,00	43,00	-18,00	-4,00	-10,00	-8,00	6,00	14,00	-4573,00	-31,00	2,00
0,00	-73,00	2,00	13,00	0,00	-2,00	41,00	-12,00	5,00	1,00	-3,00	2,00	9,00	-4564,00	-40,00	24,00
2,00	-86,00	-4,00	12,00	-1,00	-4,00	30,00	-10,00	11,00	5,00	9,00	-32,00	2,00	-4555,00	-17,00	16,00
2,00	-81,00	-9,00	22,00	3,00	-9,00	32,00	-10,00	7,00	13,00	4,00	-44,00	2,00	-4548,00	32,00	45,00
-1,00	-60,00	-5,00	18,00	3,00	-14,00	32,00	-13,00	5,00	26,00	8,00	-41,00	6,00	-4539,00	46,00	64,00
7,00	-50,00	5,00	22,00	3,00	-6,00	39,00	-5,00	7,00	13,00	-14,00	-30,00	16,00	-4531,00	45,00	64,00
5,00	-36,00	11,00	29,00	3,00	-5,00	37,00	29,00	2,00	13,00	-3,00	-51,00	-10,00	-4523,00	45,00	51,00
6,00	-20,00	7,00	25,00	3,00	-4,00	35,00	63,00	-1,00	15,00	14,00	-37,00	-30,00	-4515,00	108,00	54,00
11,00	-22,00	-12,00	20,00	3,00	-8,00	43,00	68,00	-1,00	13,00	8,00	-39,00	-10,00	-4508,00	105,00	53,00
17,00	-29,00	-31,00	16,00	-4,00	-14,00	50,00	18,00	8,00	12,00	1,00	-55,00	0,00	-4501,00	43,00	102,00
10,00	-21,00	-45,00	24,00	-2,00	-16,00	51,00	-93,00	14,00	2,00	0,00	-39,00	5,00	-4493,00	-41,00	88,00
11,00	-16,00	-47,00	38,00	3,00	-13,00	52,00	-87,00	11,00	10,00	0,00	-28,00	-3,00	-4486,00	-42,00	3,00
4,00	-14,00	-28,00	50,00	1,00	-14,00	45,00	-31,00	16,00	17,00	-1,00	-44,00	12,00	-4476,00	-15,00	-9,00
3,00	-18,00	-13,00	48,00	3,00	-9,00	31,00	-26,00	13,00	6,00	-4,00	-52,00	17,00	-4467,00	-68,00	-110,00
5,00	-39,00	6,00	54,00	2,00	-12,00	28,00	-13,00	18,00	10,00	-14,00	-31,00	26,00	-4459,00	-56,00	-156,00
-8,00	-59,00	14,00	47,00	3,00	-13,00	27,00	-3,00	19,00	17,00	-34,00	-38,00	25,00	-4452,00	-44,00	-207,00
-20,00	-75,00	17,00	46,00	2,00	-14,00	22,00	-9,00	21,00	13,00	-33,00	-30,00	13,00	-4449,00	-35,00	-181,00
-28,00	-66,00	9,00	50,00	2,00	-11,00	17,00	-7,00	17,00	19,00	-33,00	-40,00	2,00	-4438,00	-33,00	-110,00
-25,00	-74,00	9,00	60,00	2,00	-11,00	13,00	-7,00	22,00	17,00	-22,00	-66,00	-1,00	-4431,00	-17,00	70,00
-10,00	-101,00	21,00	60,00	1,00	-15,00	20,00	-10,00	23,00	24,00	3,00	-97,00	-10,00	-4426,00	-22,00	137,00
-11,00	-132,00	24,00	56,00	0,00	-15,00	15,00	-17,00	22,00	11,00	30,00	-131,00	-6,00	-4417,00	-46,00	104,00
3,00	-181,00	22,00	50,00	4,00	-13,00	6,00	-25,00	18,00	9,00	20,00	-188,00	-2,00	-4408,00	-38,00	19,00
0,00	-186,00	15,00	51,00	1,00	-9,00	-2,00	-25,00	14,00	17,00	19,00	-231,00	0,00	-4398,00	-31,00	-7,00
7,00	-159,00	13,00	60,00	5,00	-4,00	2,00	-12,00	7,00	17,00	29,00	-251,00	-1,00	-4397,00	-28,00	34,00
11,00	-99,00	14,00	46,00	0,00	-8,00	18,00	-7,00	16,00	-6,00	15,00	-264,00	-2,00	-4387,00	-10,00	-2,00
20,00	-22,00	11,00	38,00	2,00	-13,00	13,00	-7,00	19,00	-23,00	9,00	-121,00	9,00	-4380,00	-2,00	-21,00
16,00	27,00	15,00	32,00	-1,00	-13,00	19,00	5,00	16,00	-24,00	0,00	-27,00	17,00	-4374,00	-3,00	7,00
-1,00	72,00	14,00	38,00	3,00	-13,00	17,00	67,00	14,00	-2,00	-8,00	-10,00	18,00	-4369,00	-7,00	4,00
-2,00	52,00	11,00	32,00	2,00	-13,00	7,00	8,00	23,00	14,00	-14,00	0,00	13,00	-4359,00	-3,00	-29,00
-1,00	34,00	4,00	37,00	4,00	-11,00	7,00	2,00	13,00	3,00	-10,00	8,00	17,00	-4356,00	-2,00	3,00
-7,00	64,00	6,00	50,00	2,00	-9,00	7,00	45,00	22,00	-7,00	-8,00	43,00	18,00	-4349,00	0,00	76,00
-6,00	112,00	7,00	40,00	1,00	-14,00	11,00	-4,00	19,00	0,00	-3,00	22,00	14,00	-4344,00	0,00	61,00
-8,00	153,00	11,00	38,00	-2,00	-15,00	18,00	-37,00	23,00	12,00	2,00	-14,00	5,00	-4339,00	3,00	45,00
-4,00	158,00	0,00	36,00	2,00	-16,00	24,00	-21,00	10,00	6,00	-7,00	-70,00	-1,00	-4329,00	5,00	40,00
-1,00	159,00	7,00	28,00	2,00	-25,00	20,00	-1,00	6,00	-5,00	-9,00	-49,00	-25,00	-4324,00	5,00	35,00
1,00	149,00	10,00	33,00	2,00	-27,00	20,00	-8,00	-7,00	-8,00	0,00	-16,00	-24,00	-4318,00	4,00	31,00
7,00	136,00	11,00	37,00	6,00	-29,00	16,00	-45,00	5,00	6,00	5,00	-21,00	-21,00	-4312,00	5,00	17,00
7,00	129,00	14,00	39,00	0,00	-27,00	16,00	-50,00	10,00	0,00	5,00	79,00	-2,00	-4307,00	1,00	11,00
9,00	113,00	7,00	39,00	1,00	-28,00	7,00	-50,00	9,00	0,00	7,00	69,00	22,00	-4301,00	7,00	-13,00
3,00	103,00	3,00	44,00	0,00	-32,00	13,00	-49,00	4,00	0,00	10,00	47,00	27,00	-4291,00	15,00	-53,00
-2,00	86,00	0,00	44,00	0,00	-38,00	8,00	-39,00	7,00	5,00	16,00	-3,00	31,00	-4290,00	16,00	-41,00
2,00	67,00	7,00	40,00	0,00	-31,00	2,00	6,00	7,00	12,00	21,00	-8,00	22,00	-4281,00	9,00	-12,00
3,00	44,00	2,00	36,00	2,00	-33,00	-10,00	39,00	6,00	-5,00	17,00	-6,00	2,00	-4276,00	3,00	40,00
0,00	24,00	3,00	32,00	2,00	-35,00	0,00	49,00	14,00	-3,00	11,00	-32,00	14,00	-4269,00	-12,00	-8,00
1,00	6,00	0,00	38,00	-2,00	-31,00	7,00	48,00	7,00	7,00	8,00	27,00	9,00	-4265,00	-25,00	-29,00
0,00	-18,00	0,00	46,00	1,00	-29,00	4,00	35,00	7,00	4,00	7,00	110,00	11,00	-4260,00	-2,00	-24,00
3,00	-49,00	0,00	36,00	2,00	-27,00	-13,00	17,00	6,00	4,00	6,00	67,00	18,00	-4255,00	11,00	-10,00
0,00	-69,00	-1,00	36,00	2,00	-26,00	-8,00	-4,00	4,00	14,00	4,00	-49,00	14,00	-4249,00	-7,00	22,00
-2,00	-79,00	9,00	33,00	-2,00	-21,00	-13,00	-88,00	4,00	13,00	-8,00	-77,00	1,00	-4245,00	-25,00	-4,00
0,00	-68,00	7,00	36,00	1,00	-21,00	-16,00	-46,00	11,00	-9,00	-15,00	-85,00	5,00	-4241,00	-44,00	38,00
3,00	-53,00	6,00	37,00	0,00	-14,00	-13,00	57,00	10,00	-14,00	-23,00	-46,00	5,00	-4232,00	18,00	82,00
6,00	-48,00	7,00	25,00	0,00	-8,00	-14,00	33,00	3,00	-3,00	-1,00	-75,00	13,00	-4229,00	51,00	49,00
0,00	-56,00	11,00	38,00	1,00	-4,00	-22,00	-8,00	4,00	0,00	-2,00	-62,00	25,00	-4224,00	22,00	10,00
3,00	-66,00	11,00	46,00	2,00	-12,00	-14,00	-24,00	6,00	-6,00	-1,00	-59,00	40,00	-4220,00	-13,00	-23,00
2,00	-72,00	13,00	40,00	-1,00	-10,00	-13,00	-53,00	6,00	0,00	-9,00	-38,00	43,00	-4213,00	35,00	-37,00
3,00	-59,00	14,00	39,00	-2,00	-9,00	-8,00	-46,00	14,00	31,00	-29,00	-6,00	52,00	-4208,00	47,00	-4,00
0,00	-52,00	12,00	28,00	-2,00	-18,00	5,00	-3,00	11,00	9,00	-44,00	2,00	61,00	-4205,00	23,00	40,00
-4,00	-47,00	6,00	20,00	2,00	-32,00	12,00	-13,00	18,00	-6,00	-42,00	-6,00	38,00	-4200,00	-18,00	44,00
-6,00	-46,00	-8,00	33,00	4,00	-41,00	2,00	-7,00	14,00	-1,00	-22,00	-38,00	0,00	-4196,00	-93,00	15,00
-12,00	-42,00	0,00	49,00	4,00	-44,00	-3,00	-8,00	14,00	-2,00	-9,00	-38,00	-6,00	-4192,00	-39,00	50,00
-11,00	-43,00	6,00	47,00	3,00	-38,00	7,00	-21,00	11,00	-6,00	11,00	-38,00	-30,00	-4185,00	44,00	138,00
-14,00	-23,00	18,00	22,00	-1,00	-19,00	21,00	-32,00	11,00	-2,00	14,00	-24,00	-52,00	-4181,00	40,00	201,00
-10,00	-3,00	20,00	12,00	4,00	-5,00	4,00	-32,00	-1,00	14,00	17,00	-8,00	-42,00	-4179,00	23,00	116,00
-1,00	18,00	18,00	23,00	4,00	-2,00	4,00	-28,00	1,00	20,00	4,00	-22,00	-25,00	-4176,00	51,00	-23,00
0,00	27,00	19,00	19,00	2,00	-4,00	7,00	-21,00	6,00	7,00	-9,00	-2,00	-30,00	-4170,00	28,00	0,00
0,00	37,00	11,00	9,00	3,00	-13,00	8,00	-18,00	10,00	4,00	0,00	0,00	-14,00	-4168,00	-18,00	20,00
0,00	33,00	23,00	7,00	2,00	-18,00	4,00	-24,00	7,00	-1,00	-9,00	-37,00	6,00	-4164,00	-5,00	-30,00
4,00	20,00	27,00	13,00	-1,00	-17,00	2,00	-23,00	7,00	12,00	-2,00	-79,00	-6,00	-4158,00	-11,00	-58,00
9,00	14,00	22,00	14,00	3,00	-17,00	4,00	-22,00	8,00	10,00	-8,00	-135,00	-3,00	-4157,00	-57,00	-70,00
11,00	5,00	15,00	13,00	1,00	-18,00	7,00	-11,00	6,00	12,00	7,00	-158,00	9,00	-4151,00	-16,00	-148,00
6,00	-7,00	12,00	2,00	-1,00	-21,00	6,00	-6,00	6,00	5,00	9,00	-135,00	12,00	-4149,00	-18,00	-129,00
3,00	-14,00	13,00	-7,00	-2,00	-25,00	4,00	-8,00	7,00	31,00	11,00	-188,00	17,00	-4146,00	-8,00	-43,00
-3,00	-17,00	20,00	-4,00	2,00	-20,00	0,00	-7,00	2,00	6,00	14,00	-235,00	22,00	-4141,00	-20,00	-8,00
-10,00	-20,00	26,00	9,00	0,00	-18,00	-4,00	-13,00	-1,00	-9,00	19,00	-216,00	19,00	-4136,00	-25,00	15,00
-17,00	-11,00	35,00	19,00	-1,00	-16,00	-10,00	-13,00	2,00	-1,00	-8,00	-181,00	18,00	-4133,00	-16,00	0,00
-5,00	-13,00	24,00	12,00	2,00	-17,00	-13,00	-16,00	5,00	13,00	-36,00	-89,00	18,00	-4132,00	-11,00	-14,00
-2,00	-11,00	17,00	17,00	1,00	-12,00	-10,00	-16,00	13,00	12,00	-34,00	-27,00	17,00	-4130,00	-16,00	1,00
-18,00	-21,00	16,00	21,00	3,00	-13,00	-3,00	-13,00	13,00	12,00	-5,00	37,00	14,00	-4125,00	-7,00	-5,00
-32,00	-24,00	24,00	27,00	4,00	-13,00	-13,00	-18,00	15,00	0,00	16,00	115,00	13,00	-4121,00	-36,00	-69,00
-27,00	-29,00	26,00	23,00	-1,00	-9,00	-16,00	-20,00	14,00	-11,00	17,00	154,00	10,00	-4120,00	-37,00	-107,00
-22,00	-21,00	24,00	9,00	3,00	-8,00	-16,00	-15,00	13,00	-8,00	8,00	156,00	9,00	-4117,00	-8,00	-82,00
-29,00	-27,00	23,00	13,00	4,00	-10,00	0,00	-17,00	12,00	-6,00	14,00	83,00	3,00	-4113,00	6,00	41,00
-21,00	-26,00	23,00	8,00	3,00	-8,00	-10,00	-17,00	7,00	1,00	15,00	-11,00	0,00	-4114,00	-11,00	182,00
-13,00	-18,00	41,00	-5,00	-1,00	-11,00	-30,00	-14,00	4,00	-2,00	27,00	-59,00	0,00	-4109,00	-4,00	152,00
-23,00	-29,00	42,00	0,00	2,00	-13,00	-30,00	10,00	2,00	0,00	16,00	-28,00	2,00	-4104,00	-8,00	81,00
-31,00	-33,00	23,00	0,00	0,00	-20,00	-26,00	13,00	5,00	10,00	-7,00	31,00	7,00	-4104,00	-10,00	52,00
-30,00	-38,00	25,00	-5,00	-1,00	-30,00	-25,00	69,00	6,00	19,00	-5,00	41,00	2,00	-4101,00	3,00	34,00
-4,00	-55,00	27,00	-16,00	3,00	-32,00	-23,00	75,00	10,00	1,00	14,00	34,00	6,00	-4101,00	16,00	27,00
-4,00	-106,00	23,00	-17,00	0,00	-30,00	-7,00	10,00	13,00	-12,00	17,00	14,00	3,00	-4096,00	20,00	38,00
7,00	-151,00	24,00	-18,00	1,00	-31,00	0,00	-84,00	16,00	2,00	7,00	14,00	18,00	-4097,00	27,00	61,00
9,00	-175,00	18,00	17,00	2,00	-35,00	10,00	-55,00	10,00	20,00	2,00	-1,00	10,00	-4093,00	22,00	125,00
7,00	-161,00	18,00	25,00	3,00	-29,00	7,00	-23,00	14,00	14,00	-8,00	-5,00	-6,00	-4093,00	25,00	173,00
7,00	-125,00	26,00	9,00	2,00	-8,00	2,00	-25,00	10,00	17,00	5,00	-30,00	-16,00	-4090,00	14,00	115,00
9,00	-76,00	34,00	12,00	0,00	-3,00	-7,00	-25,00	13,00	19,00	13,00	-71,00	8,00	-4090,00	-7,00	37,00
4,00	-12,00	24,00	3,00	2,00	15,00	-3,00	-8,00	11,00	9,00	17,00	-136,00	16,00	-4088,00	-43,00	-31,00
2,00	60,00	9,00	-9,00	1,00	25,00	9,00	0,00	15,00	16,00	17,00	-203,00	10,00	-4084,00	-30,00	-122,00
6,00	115,00	11,00	-25,00	4,00	19,00	0,00	-2,00	6,00	31,00	2,00	-255,00	10,00	-4085,00	-20,00	-151,00
24,00	135,00	38,00	-31,00	3,00	22,00	-9,00	-2,00	6,00	24,00	0,00	-266,00	9,00	-4080,00	-29,00	-84,00
25,00	131,00	50,00	4,00	0,00	17,00	-12,00	8,00	11,00	14,00	2,00	-263,00	9,00	-4082,00	-2,00	-43,00
36,00	119,00	39,00	36,00	2,00	8,00	-14,00	-12,00	9,00	3,00	-6,00	-304,00	9,00	-4081,00	4,00	12,00
33,00	91,00	28,00	39,00	3,00	-2,00	-23,00	-18,00	10,00	-1,00	-8,00	-193,00	14,00	-4075,00	-2,00	64,00
18,00	60,00	8,00	26,00	4,00	-8,00	-24,00	-14,00	14,00	2,00	2,00	-60,00	9,00	-4077,00	3,00	61,00
19,00	39,00	42,00	-3,00	4,00	-21,00	-28,00	-10,00	23,00	0,00	0,00	-38,00	1,00	-4077,00	-1,00	24,00
23,00	17,00	41,00	25,00	0,00	-28,00	-17,00	-23,00	11,00	-10,00	0,00	120,00	-2,00	-4075,00	-6,00	19,00
26,00	-18,00	31,00	52,00	6,00	-38,00	-11,00	-80,00	2,00	2,00	2,00	273,00	-1,00	-4079,00	-2,00	10,00
19,00	-25,00	42,00	68,00	0,00	-56,00	-28,00	-53,00	14,00	5,00	0,00	213,00	1,00	-4074,00	-27,00	4,00
10,00	-14,00	23,00	50,00	4,00	-82,00	-43,00	-15,00	20,00	14,00	0,00	81,00	6,00	-4073,00	-23,00	-44,00
17,00	-6,00	4,00	44,00	0,00	-86,00	-37,00	-4,00	11,00	11,00	18,00	32,00	6,00	-4072,00	-1,00	-61,00
16,00	-8,00	14,00	39,00	2,00	-73,00	-10,00	-13,00	13,00	20,00	4,00	8,00	13,00	-4073,00	14,00	-8,00
12,00	-2,00	26,00	-4,00	2,00	-51,00	-3,00	-18,00	21,00	10,00	5,00	23,00	12,00	-4073,00	26,00	0,00
0,00	-11,00	24,00	-24,00	3,00	-28,00	-4,00	-16,00	10,00	14,00	15,00	-3,00	14,00	-4073,00	13,00	0,00
2,00	-18,00	31,00	-29,00	0,00	-1,00	-1,00	-15,00	3,00	20,00	9,00	-33,00	5,00	-4074,00	-1,00	2,00
0,00	-22,00	26,00	-34,00	2,00	25,00	-5,00	-18,00	2,00	5,00	-30,00	0,00	-2,00	-4074,00	4,00	24,00
