MegaWin ASCII file

[DEFINITIONS]
Version=1
ChannelCount=16
DataType=1
SamplingFreq=1000.000000
FirstSampleTime=0.000000
PhaseName=Raw Free 01/07/2013 17:56:38


[COMMENT]
10C(alternativa_i_d)


[SOURCE NAMES]
RA
OE
OI
ES
RF
BF
TA
GL
RA
OE
OI
ES
RF
BF
TA
GL


[SIDE INFO]
R
R
R
R
R
R
R
R
L
L
L
L
L
L
L
L


[UNITS]
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV




[DATA]
13,00	18,00	2,00	-49,00	0,00	-11,00	39,00	43,00	2,00	-5,00	-6,00	11,00	8,00	-8144,00	-6,00	4,00
-6,00	4,00	-3,00	62,00	-1,00	0,00	34,00	116,00	-1,00	10,00	7,00	8,00	9,00	-8145,00	3,00	13,00
6,00	13,00	-11,00	33,00	3,00	4,00	24,00	138,00	-2,00	11,00	6,00	0,00	3,00	-8145,00	6,00	23,00
-4,00	12,00	-1,00	-66,00	9,00	5,00	-3,00	99,00	1,00	9,00	-8,00	-6,00	4,00	-8144,00	0,00	47,00
-17,00	-3,00	18,00	-135,00	0,00	-2,00	-14,00	-3,00	-1,00	10,00	-16,00	-2,00	3,00	-8144,00	-10,00	48,00
-11,00	12,00	-1,00	-125,00	13,00	5,00	-25,00	-89,00	1,00	12,00	10,00	1,00	-6,00	-8145,00	-28,00	15,00
-7,00	4,00	2,00	-98,00	12,00	2,00	-29,00	-61,00	2,00	2,00	33,00	4,00	-4,00	-8145,00	-24,00	-30,00
-5,00	-1,00	7,00	-56,00	-1,00	2,00	-24,00	-54,00	-2,00	-14,00	24,00	-2,00	0,00	-8143,00	-14,00	-54,00
0,00	0,00	10,00	-59,00	28,00	9,00	-27,00	-68,00	-2,00	-18,00	0,00	-12,00	1,00	-8145,00	-4,00	-29,00
-5,00	-1,00	-5,00	58,00	-5,00	6,00	-2,00	-58,00	-3,00	-15,00	-20,00	-15,00	3,00	-8146,00	0,00	6,00
-2,00	-3,00	6,00	185,00	4,00	-3,00	11,00	-84,00	0,00	-21,00	-28,00	-2,00	0,00	-8145,00	-2,00	14,00
-4,00	-3,00	3,00	112,00	13,00	-1,00	36,00	-48,00	-3,00	-18,00	-15,00	12,00	2,00	-8144,00	-8,00	12,00
-1,00	-4,00	-15,00	-32,00	-9,00	9,00	18,00	87,00	-2,00	-4,00	-7,00	11,00	4,00	-8145,00	-9,00	9,00
0,00	-4,00	-10,00	-55,00	27,00	0,00	-35,00	110,00	-3,00	-3,00	-7,00	3,00	4,00	-8146,00	-8,00	6,00
-7,00	-11,00	14,00	-7,00	-6,00	4,00	-24,00	266,00	0,00	0,00	-2,00	4,00	4,00	-8143,00	-6,00	-2,00
-7,00	-10,00	14,00	-22,00	-4,00	0,00	-10,00	209,00	4,00	7,00	-3,00	10,00	9,00	-8142,00	-8,00	-3,00
-1,00	-12,00	-6,00	7,00	2,00	-4,00	12,00	113,00	4,00	10,00	0,00	9,00	8,00	-8141,00	-9,00	6,00
10,00	-10,00	-17,00	-7,00	29,00	-3,00	7,00	168,00	-2,00	10,00	4,00	4,00	4,00	-8140,00	-9,00	7,00
-10,00	-4,00	-2,00	-28,00	-8,00	7,00	-17,00	81,00	-2,00	14,00	2,00	0,00	5,00	-8140,00	-7,00	7,00
-6,00	-2,00	9,00	69,00	-1,00	2,00	-12,00	54,00	-2,00	19,00	0,00	2,00	6,00	-8141,00	-4,00	0,00
-5,00	-6,00	3,00	55,00	-2,00	1,00	-11,00	-25,00	-6,00	18,00	6,00	0,00	0,00	-8141,00	-2,00	0,00
-4,00	-13,00	-1,00	54,00	-6,00	9,00	-5,00	-6,00	0,00	0,00	4,00	-6,00	-2,00	-8137,00	-2,00	0,00
-9,00	-1,00	-4,00	14,00	-8,00	-7,00	-1,00	-156,00	1,00	-7,00	-7,00	-7,00	1,00	-8137,00	-9,00	2,00
-5,00	3,00	2,00	37,00	-7,00	-8,00	-14,00	-202,00	-3,00	-4,00	-20,00	0,00	0,00	-8133,00	-11,00	12,00
-3,00	0,00	2,00	22,00	0,00	-8,00	-23,00	-222,00	-3,00	-1,00	-17,00	-8,00	1,00	-8134,00	-1,00	22,00
-2,00	5,00	14,00	-27,00	-4,00	-6,00	-31,00	-261,00	1,00	-17,00	0,00	-6,00	0,00	-8132,00	-6,00	29,00
0,00	6,00	-4,00	-25,00	-1,00	-2,00	-14,00	-249,00	-2,00	-30,00	4,00	6,00	6,00	-8129,00	-6,00	32,00
4,00	5,00	-9,00	4,00	2,00	-1,00	48,00	-51,00	-2,00	-25,00	2,00	11,00	9,00	-8130,00	0,00	7,00
-2,00	9,00	-6,00	-22,00	0,00	2,00	46,00	195,00	0,00	-16,00	0,00	5,00	4,00	-8129,00	-6,00	0,00
-1,00	3,00	6,00	-43,00	-2,00	-6,00	-37,00	361,00	5,00	-20,00	-1,00	4,00	0,00	-8126,00	-14,00	-6,00
-7,00	0,00	0,00	31,00	-4,00	-7,00	-28,00	267,00	2,00	-8,00	-5,00	-2,00	6,00	-8124,00	-14,00	-20,00
-9,00	-5,00	-5,00	100,00	-4,00	0,00	-10,00	73,00	3,00	4,00	-1,00	-13,00	0,00	-8122,00	-5,00	-16,00
-4,00	-6,00	-9,00	83,00	-1,00	-2,00	-8,00	-10,00	-2,00	5,00	10,00	-15,00	-5,00	-8119,00	-2,00	-3,00
0,00	-8,00	5,00	94,00	-5,00	1,00	-25,00	-333,00	0,00	9,00	19,00	-10,00	0,00	-8117,00	-6,00	1,00
-2,00	-8,00	11,00	101,00	0,00	3,00	-17,00	-252,00	2,00	18,00	16,00	-3,00	4,00	-8116,00	-12,00	7,00
0,00	-12,00	6,00	27,00	-4,00	0,00	5,00	-141,00	9,00	32,00	6,00	8,00	5,00	-8114,00	-11,00	6,00
0,00	-10,00	-2,00	4,00	1,00	0,00	-9,00	-117,00	6,00	44,00	-6,00	13,00	7,00	-8112,00	-9,00	9,00
-8,00	-7,00	-1,00	39,00	-2,00	2,00	8,00	-181,00	0,00	30,00	-15,00	6,00	8,00	-8109,00	-3,00	8,00
-12,00	-2,00	-1,00	-55,00	-3,00	-1,00	29,00	-200,00	-6,00	23,00	-8,00	-6,00	4,00	-8106,00	-3,00	6,00
-1,00	-4,00	-1,00	-146,00	-2,00	-3,00	27,00	-117,00	-5,00	13,00	0,00	-6,00	5,00	-8103,00	-6,00	9,00
-6,00	-4,00	2,00	-99,00	0,00	0,00	26,00	-48,00	-9,00	-3,00	5,00	0,00	4,00	-8101,00	-5,00	5,00
-3,00	-10,00	-4,00	-77,00	-1,00	-1,00	16,00	-17,00	-8,00	-21,00	5,00	4,00	4,00	-8098,00	-3,00	4,00
-2,00	-7,00	9,00	-16,00	9,00	-2,00	-2,00	-3,00	-7,00	-44,00	9,00	7,00	4,00	-8095,00	-4,00	7,00
4,00	-8,00	9,00	41,00	4,00	-4,00	-10,00	6,00	-2,00	-54,00	13,00	14,00	0,00	-8089,00	-7,00	6,00
-7,00	2,00	6,00	-2,00	3,00	-3,00	5,00	38,00	-2,00	-56,00	13,00	7,00	2,00	-8089,00	-10,00	5,00
-6,00	-4,00	2,00	-1,00	10,00	-1,00	11,00	66,00	-1,00	-49,00	-2,00	2,00	0,00	-8085,00	-9,00	0,00
-6,00	0,00	6,00	30,00	12,00	-3,00	-5,00	61,00	-3,00	-28,00	-13,00	2,00	-2,00	-8082,00	-6,00	-1,00
0,00	2,00	-5,00	78,00	1,00	0,00	-15,00	16,00	5,00	-11,00	-10,00	0,00	-3,00	-8077,00	-8,00	0,00
-1,00	0,00	-5,00	56,00	0,00	1,00	-23,00	12,00	5,00	0,00	-2,00	0,00	0,00	-8076,00	-10,00	-1,00
-2,00	-5,00	-2,00	22,00	-2,00	2,00	-20,00	104,00	5,00	7,00	0,00	4,00	6,00	-8073,00	-10,00	-2,00
-2,00	-13,00	-20,00	12,00	-6,00	-1,00	-17,00	182,00	6,00	16,00	0,00	-1,00	8,00	-8070,00	-10,00	2,00
-2,00	-9,00	-22,00	37,00	2,00	-3,00	6,00	121,00	5,00	15,00	-3,00	-5,00	5,00	-8066,00	-6,00	5,00
-7,00	-9,00	-9,00	60,00	2,00	1,00	7,00	37,00	8,00	21,00	0,00	-1,00	1,00	-8061,00	0,00	8,00
0,00	-6,00	22,00	-98,00	8,00	-2,00	-7,00	-82,00	4,00	28,00	3,00	-3,00	2,00	-8058,00	-1,00	14,00
-2,00	-3,00	23,00	-171,00	-1,00	-4,00	-16,00	-90,00	0,00	38,00	-3,00	-6,00	5,00	-8055,00	-13,00	6,00
-6,00	-6,00	16,00	-85,00	2,00	-2,00	-27,00	-16,00	0,00	28,00	-9,00	-6,00	0,00	-8050,00	-17,00	6,00
-4,00	-2,00	10,00	-63,00	-2,00	-5,00	-24,00	-25,00	0,00	13,00	-5,00	-2,00	1,00	-8047,00	0,00	30,00
-4,00	-5,00	-20,00	-41,00	-1,00	-2,00	7,00	-2,00	-1,00	-5,00	-2,00	-3,00	5,00	-8041,00	2,00	44,00
0,00	-6,00	-17,00	-50,00	0,00	-2,00	11,00	21,00	-5,00	-20,00	0,00	-1,00	12,00	-8039,00	-6,00	50,00
3,00	-9,00	6,00	2,00	-4,00	-4,00	8,00	61,00	-6,00	-23,00	-1,00	4,00	9,00	-8034,00	-6,00	23,00
0,00	-6,00	14,00	39,00	-6,00	-6,00	3,00	120,00	-9,00	-17,00	-3,00	6,00	4,00	-8031,00	-5,00	-37,00
-2,00	2,00	9,00	-1,00	2,00	-7,00	-9,00	214,00	-7,00	-13,00	-10,00	10,00	2,00	-8027,00	-7,00	-56,00
-2,00	-1,00	17,00	-23,00	-1,00	-8,00	-8,00	190,00	-3,00	-10,00	-6,00	10,00	0,00	-8022,00	-9,00	-34,00
-3,00	-5,00	7,00	-8,00	0,00	-2,00	-6,00	29,00	-4,00	-7,00	0,00	3,00	1,00	-8020,00	-9,00	-11,00
-3,00	-6,00	-2,00	-2,00	-1,00	1,00	-8,00	-108,00	-2,00	-8,00	0,00	7,00	-3,00	-8014,00	-9,00	7,00
-6,00	-6,00	3,00	-44,00	3,00	2,00	-5,00	-244,00	1,00	3,00	-4,00	3,00	0,00	-8007,00	-8,00	7,00
-6,00	-1,00	-1,00	-37,00	-1,00	-1,00	-7,00	-139,00	0,00	19,00	-3,00	3,00	5,00	-8003,00	-12,00	7,00
-6,00	-1,00	-6,00	-32,00	3,00	0,00	2,00	-72,00	0,00	18,00	0,00	3,00	1,00	-7999,00	-10,00	10,00
0,00	-1,00	2,00	17,00	0,00	1,00	0,00	-107,00	2,00	-8,00	6,00	-1,00	0,00	-7995,00	-9,00	14,00
-4,00	1,00	3,00	26,00	0,00	2,00	0,00	-76,00	6,00	-24,00	4,00	-3,00	4,00	-7989,00	-5,00	6,00
0,00	6,00	3,00	-28,00	-3,00	-1,00	0,00	-4,00	6,00	-28,00	-8,00	-4,00	3,00	-7986,00	-9,00	-2,00
-2,00	6,00	0,00	3,00	-1,00	-2,00	5,00	23,00	-2,00	-11,00	-10,00	-6,00	5,00	-7980,00	-8,00	1,00
2,00	1,00	3,00	0,00	-3,00	2,00	10,00	-20,00	-2,00	3,00	-3,00	-3,00	7,00	-7974,00	-2,00	11,00
-5,00	6,00	4,00	23,00	-1,00	-6,00	0,00	-52,00	-1,00	19,00	0,00	0,00	9,00	-7968,00	-9,00	10,00
-4,00	3,00	-8,00	9,00	-2,00	-4,00	-8,00	-47,00	-2,00	23,00	0,00	3,00	6,00	-7962,00	-16,00	0,00
-3,00	3,00	-13,00	-43,00	0,00	-3,00	-16,00	-16,00	-6,00	28,00	-1,00	1,00	5,00	-7959,00	-12,00	-2,00
-6,00	2,00	-14,00	-109,00	3,00	-6,00	-8,00	-8,00	-4,00	14,00	-8,00	0,00	2,00	-7956,00	-9,00	0,00
-7,00	0,00	6,00	-65,00	2,00	0,00	-8,00	7,00	-3,00	-1,00	0,00	-1,00	0,00	-7948,00	-8,00	7,00
-10,00	-4,00	21,00	-32,00	8,00	-6,00	-11,00	13,00	-2,00	-25,00	5,00	-4,00	-1,00	-7942,00	-2,00	18,00
-11,00	1,00	11,00	0,00	1,00	-7,00	0,00	5,00	0,00	-34,00	3,00	0,00	-6,00	-7939,00	26,00	40,00
0,00	5,00	7,00	82,00	2,00	-2,00	-15,00	20,00	-3,00	-36,00	-1,00	6,00	-2,00	-7932,00	25,00	52,00
1,00	3,00	-10,00	128,00	1,00	-3,00	24,00	27,00	3,00	-36,00	0,00	6,00	-1,00	-7926,00	-16,00	49,00
-6,00	2,00	-17,00	89,00	6,00	-6,00	30,00	43,00	1,00	-13,00	6,00	0,00	6,00	-7920,00	-32,00	7,00
0,00	4,00	-16,00	-55,00	11,00	-2,00	13,00	64,00	0,00	17,00	6,00	0,00	7,00	-7917,00	-23,00	-37,00
-4,00	1,00	4,00	-259,00	2,00	-2,00	-24,00	23,00	1,00	22,00	4,00	9,00	5,00	-7907,00	-24,00	-26,00
-10,00	8,00	21,00	-212,00	3,00	-3,00	-1,00	0,00	-3,00	32,00	2,00	5,00	15,00	-7900,00	-13,00	-16,00
-4,00	14,00	30,00	-148,00	-2,00	-6,00	18,00	6,00	1,00	29,00	3,00	-2,00	17,00	-7894,00	-10,00	-35,00
-4,00	17,00	11,00	-172,00	-11,00	-2,00	6,00	12,00	6,00	16,00	4,00	0,00	10,00	-7889,00	-14,00	-24,00
-4,00	21,00	-4,00	4,00	-6,00	5,00	3,00	-15,00	-1,00	17,00	3,00	-2,00	7,00	-7882,00	-9,00	-4,00
-6,00	9,00	-6,00	165,00	-5,00	2,00	0,00	10,00	2,00	4,00	-2,00	-2,00	-6,00	-7876,00	-4,00	8,00
-1,00	-4,00	9,00	271,00	-1,00	2,00	10,00	-2,00	0,00	-9,00	-2,00	1,00	-8,00	-7871,00	-1,00	18,00
-1,00	-9,00	14,00	299,00	0,00	2,00	14,00	-18,00	3,00	-13,00	-7,00	-7,00	-2,00	-7863,00	-1,00	19,00
2,00	-10,00	-1,00	279,00	5,00	-1,00	18,00	-31,00	0,00	-16,00	-2,00	-8,00	-2,00	-7859,00	-11,00	23,00
-4,00	-3,00	-5,00	77,00	10,00	-7,00	5,00	-32,00	-2,00	-12,00	0,00	2,00	4,00	-7853,00	-10,00	14,00
4,00	-6,00	6,00	-276,00	-5,00	-7,00	-7,00	-38,00	3,00	-15,00	-3,00	2,00	4,00	-7844,00	0,00	-8,00
-6,00	-11,00	5,00	-282,00	7,00	-3,00	-11,00	-71,00	5,00	-18,00	0,00	0,00	-1,00	-7836,00	6,00	-13,00
-2,00	-17,00	2,00	-83,00	1,00	-7,00	-15,00	-41,00	-1,00	-13,00	-1,00	10,00	0,00	-7831,00	0,00	1,00
-3,00	-10,00	-9,00	74,00	0,00	-3,00	-13,00	30,00	0,00	-6,00	-2,00	19,00	5,00	-7823,00	-3,00	11,00
-4,00	-9,00	-14,00	65,00	-9,00	2,00	-14,00	142,00	3,00	-19,00	8,00	18,00	1,00	-7816,00	5,00	25,00
-13,00	-9,00	19,00	23,00	0,00	-1,00	-21,00	106,00	-4,00	-33,00	5,00	8,00	0,00	-7811,00	-2,00	41,00
-7,00	-14,00	11,00	-1,00	-4,00	3,00	-9,00	90,00	-1,00	-23,00	-3,00	-9,00	7,00	-7803,00	-17,00	39,00
-1,00	-8,00	6,00	2,00	4,00	4,00	2,00	117,00	-3,00	-20,00	-3,00	-30,00	16,00	-7797,00	-12,00	22,00
-4,00	-6,00	3,00	32,00	4,00	2,00	-7,00	150,00	-1,00	-10,00	3,00	-32,00	3,00	-7788,00	-10,00	6,00
0,00	-4,00	3,00	-6,00	13,00	-9,00	-21,00	116,00	-2,00	17,00	-2,00	-11,00	0,00	-7779,00	-22,00	-13,00
0,00	-8,00	2,00	-30,00	2,00	-8,00	-17,00	24,00	-1,00	36,00	-11,00	7,00	4,00	-7773,00	-21,00	-27,00
-1,00	-13,00	3,00	-49,00	1,00	-7,00	-16,00	40,00	4,00	50,00	-2,00	13,00	-2,00	-7766,00	-21,00	-20,00
-6,00	-9,00	-4,00	-63,00	-4,00	-3,00	-10,00	89,00	1,00	59,00	4,00	16,00	2,00	-7759,00	-13,00	-16,00
-3,00	-4,00	-16,00	-52,00	-4,00	0,00	9,00	-170,00	-3,00	62,00	5,00	19,00	5,00	-7753,00	-4,00	-2,00
0,00	2,00	6,00	-41,00	4,00	1,00	19,00	-177,00	-1,00	35,00	11,00	23,00	-2,00	-7746,00	-2,00	25,00
-2,00	9,00	14,00	-29,00	13,00	-5,00	1,00	-107,00	0,00	-10,00	-1,00	17,00	0,00	-7738,00	3,00	28,00
0,00	21,00	10,00	28,00	0,00	-10,00	-10,00	-261,00	2,00	-45,00	-16,00	7,00	4,00	-7728,00	0,00	8,00
-1,00	26,00	13,00	70,00	0,00	-1,00	-33,00	-269,00	-1,00	-62,00	-11,00	5,00	8,00	-7720,00	-4,00	-4,00
-2,00	16,00	13,00	-16,00	-4,00	2,00	-42,00	-181,00	-2,00	-52,00	-7,00	9,00	6,00	-7712,00	-6,00	-13,00
-7,00	6,00	1,00	-91,00	-1,00	-3,00	-59,00	-55,00	4,00	-41,00	-10,00	8,00	0,00	-7704,00	-5,00	-3,00
-2,00	-2,00	-2,00	23,00	0,00	-4,00	-27,00	38,00	0,00	-33,00	-5,00	-1,00	4,00	-7695,00	-5,00	11,00
2,00	-2,00	-7,00	44,00	2,00	-6,00	50,00	44,00	1,00	-27,00	-4,00	-15,00	3,00	-7688,00	-8,00	14,00
-1,00	0,00	-17,00	17,00	1,00	-6,00	61,00	33,00	-1,00	-13,00	-2,00	-30,00	1,00	-7681,00	-8,00	0,00
-1,00	-15,00	-6,00	36,00	2,00	-6,00	28,00	20,00	4,00	8,00	-6,00	-32,00	4,00	-7675,00	-7,00	-2,00
-1,00	-18,00	-14,00	39,00	-2,00	-3,00	10,00	-17,00	6,00	31,00	-8,00	-21,00	4,00	-7665,00	-8,00	9,00
5,00	-18,00	-17,00	2,00	1,00	-6,00	24,00	-3,00	0,00	49,00	0,00	-13,00	2,00	-7657,00	-8,00	12,00
15,00	-6,00	5,00	198,00	5,00	-2,00	49,00	26,00	-5,00	48,00	2,00	-7,00	3,00	-7648,00	-10,00	4,00
-9,00	-3,00	6,00	162,00	-2,00	-2,00	30,00	28,00	-7,00	34,00	6,00	10,00	2,00	-7641,00	-10,00	4,00
-8,00	-7,00	2,00	119,00	0,00	-4,00	-10,00	17,00	-2,00	18,00	7,00	20,00	0,00	-7633,00	-9,00	8,00
-6,00	-7,00	-6,00	130,00	-1,00	-9,00	-30,00	7,00	1,00	-6,00	9,00	16,00	3,00	-7623,00	-6,00	11,00
-6,00	-8,00	-18,00	48,00	2,00	-6,00	2,00	-2,00	0,00	-21,00	7,00	9,00	5,00	-7613,00	-1,00	18,00
3,00	-2,00	14,00	10,00	-6,00	0,00	13,00	0,00	0,00	-28,00	0,00	-5,00	5,00	-7604,00	-3,00	18,00
17,00	17,00	11,00	-102,00	-1,00	-4,00	2,00	5,00	0,00	-25,00	1,00	-22,00	2,00	-7598,00	-8,00	6,00
-3,00	11,00	5,00	-168,00	-2,00	-2,00	-3,00	1,00	0,00	-15,00	2,00	-18,00	0,00	-7587,00	-10,00	3,00
-9,00	7,00	-20,00	-207,00	-1,00	-1,00	-3,00	11,00	0,00	-8,00	-3,00	4,00	4,00	-7578,00	-6,00	11,00
9,00	12,00	-9,00	-130,00	-2,00	0,00	-3,00	33,00	3,00	-9,00	-8,00	29,00	4,00	-7569,00	-4,00	0,00
18,00	-3,00	-17,00	-27,00	-3,00	-1,00	-3,00	35,00	2,00	-6,00	-12,00	31,00	5,00	-7560,00	-5,00	-11,00
-13,00	-1,00	2,00	82,00	14,00	-7,00	-10,00	-3,00	4,00	-2,00	-8,00	13,00	5,00	-7554,00	-10,00	-3,00
-7,00	-7,00	3,00	75,00	38,00	-8,00	-10,00	20,00	-1,00	3,00	3,00	12,00	5,00	-7544,00	-12,00	-3,00
-4,00	-13,00	12,00	48,00	-3,00	-4,00	-19,00	30,00	-1,00	4,00	5,00	30,00	3,00	-7534,00	-6,00	0,00
4,00	0,00	28,00	62,00	20,00	-12,00	-25,00	91,00	-2,00	2,00	3,00	38,00	-2,00	-7523,00	-1,00	14,00
-1,00	-4,00	10,00	76,00	6,00	-4,00	-2,00	172,00	-6,00	3,00	2,00	19,00	-2,00	-7513,00	-3,00	16,00
-2,00	-1,00	18,00	202,00	-9,00	-2,00	9,00	123,00	-4,00	4,00	5,00	-25,00	0,00	-7506,00	-5,00	2,00
-13,00	-5,00	17,00	198,00	-6,00	-2,00	9,00	98,00	5,00	5,00	7,00	-52,00	-2,00	-7495,00	-10,00	-11,00
-14,00	-6,00	-8,00	169,00	25,00	-6,00	0,00	63,00	2,00	4,00	-1,00	-51,00	0,00	-7485,00	-10,00	6,00
2,00	-7,00	18,00	115,00	-6,00	-4,00	-10,00	-191,00	-2,00	-3,00	-2,00	-31,00	3,00	-7478,00	-6,00	14,00
5,00	-9,00	-4,00	67,00	10,00	-1,00	-1,00	-120,00	-2,00	-4,00	5,00	-1,00	2,00	-7465,00	-4,00	6,00
-8,00	-18,00	-13,00	41,00	20,00	2,00	17,00	-16,00	-3,00	-1,00	3,00	16,00	4,00	-7458,00	-5,00	5,00
-6,00	-19,00	-6,00	115,00	-1,00	-3,00	16,00	-30,00	-3,00	-3,00	-1,00	11,00	4,00	-7447,00	-6,00	2,00
-9,00	-30,00	-1,00	198,00	-2,00	-3,00	12,00	-163,00	-3,00	-18,00	1,00	0,00	3,00	-7438,00	-8,00	6,00
-3,00	-32,00	-6,00	97,00	-6,00	0,00	19,00	-118,00	1,00	-27,00	2,00	-4,00	0,00	-7429,00	-8,00	6,00
3,00	-29,00	2,00	83,00	1,00	2,00	2,00	-74,00	6,00	-22,00	0,00	-1,00	2,00	-7418,00	-6,00	0,00
-9,00	-29,00	7,00	53,00	-5,00	9,00	-17,00	-62,00	2,00	-14,00	0,00	0,00	0,00	-7409,00	-9,00	4,00
-4,00	-27,00	6,00	40,00	-6,00	-1,00	-11,00	-36,00	2,00	-2,00	-8,00	-4,00	4,00	-7400,00	-7,00	6,00
3,00	-25,00	2,00	9,00	-2,00	3,00	9,00	-22,00	5,00	2,00	-10,00	-9,00	5,00	-7390,00	-8,00	4,00
-4,00	-25,00	7,00	-64,00	-6,00	-2,00	0,00	-11,00	1,00	4,00	-1,00	2,00	4,00	-7379,00	-9,00	3,00
-17,00	-18,00	0,00	-134,00	-6,00	-7,00	-28,00	3,00	2,00	10,00	4,00	20,00	2,00	-7371,00	-3,00	-1,00
-17,00	-10,00	-19,00	-78,00	-1,00	-5,00	-2,00	5,00	-2,00	19,00	0,00	12,00	0,00	-7360,00	-4,00	2,00
-18,00	-4,00	-28,00	-46,00	-4,00	12,00	13,00	5,00	-5,00	18,00	-3,00	-2,00	0,00	-7351,00	-10,00	4,00
-18,00	-4,00	-1,00	-50,00	-4,00	-3,00	-14,00	2,00	-8,00	19,00	-2,00	2,00	5,00	-7340,00	-12,00	0,00
-13,00	-3,00	10,00	-56,00	-9,00	5,00	-3,00	0,00	-5,00	9,00	-4,00	24,00	9,00	-7328,00	-14,00	-3,00
-22,00	-8,00	6,00	-34,00	-4,00	4,00	-3,00	19,00	-5,00	0,00	-3,00	37,00	5,00	-7319,00	-5,00	2,00
-15,00	-1,00	-4,00	-25,00	-1,00	-8,00	-6,00	20,00	-2,00	-12,00	-6,00	32,00	0,00	-7309,00	4,00	14,00
-14,00	0,00	-13,00	-22,00	-2,00	2,00	-3,00	2,00	5,00	-21,00	-8,00	-6,00	5,00	-7299,00	-1,00	24,00
-16,00	-1,00	-14,00	-31,00	-2,00	-8,00	-11,00	0,00	5,00	-25,00	-8,00	-37,00	6,00	-7290,00	-4,00	23,00
-6,00	11,00	14,00	-31,00	0,00	-4,00	-11,00	-10,00	6,00	-14,00	-6,00	-38,00	0,00	-7279,00	-4,00	25,00
-10,00	13,00	0,00	21,00	3,00	-2,00	-15,00	11,00	4,00	-11,00	1,00	-25,00	0,00	-7269,00	-8,00	16,00
-11,00	18,00	-24,00	32,00	0,00	-13,00	-20,00	27,00	0,00	-5,00	2,00	3,00	1,00	-7256,00	-10,00	-14,00
0,00	25,00	-28,00	-50,00	-2,00	-7,00	-20,00	6,00	-1,00	-2,00	0,00	13,00	4,00	-6480,00	-12,00	-16,00
-7,00	25,00	23,00	-175,00	0,00	-1,00	2,00	-22,00	-10,00	7,00	0,00	2,00	7,00	-6140,00	-3,00	-6,00
-2,00	35,00	9,00	-217,00	0,00	-11,00	4,00	0,00	-5,00	14,00	-1,00	0,00	0,00	-6093,00	2,00	-4,00
-1,00	33,00	18,00	-117,00	-2,00	-4,00	0,00	33,00	-1,00	8,00	-3,00	-13,00	0,00	-6076,00	-7,00	0,00
2,00	24,00	5,00	39,00	-2,00	-8,00	-14,00	47,00	2,00	5,00	-5,00	-28,00	0,00	-6063,00	-10,00	3,00
7,00	21,00	10,00	68,00	-2,00	-9,00	-15,00	25,00	5,00	-2,00	0,00	-8,00	1,00	-6048,00	-9,00	2,00
10,00	14,00	10,00	71,00	3,00	-10,00	-22,00	35,00	2,00	2,00	8,00	19,00	5,00	-6036,00	-11,00	8,00
14,00	10,00	-21,00	9,00	-3,00	-7,00	-22,00	-80,00	2,00	2,00	0,00	47,00	4,00	-6022,00	-9,00	1,00
16,00	10,00	-44,00	-35,00	-2,00	-5,00	-13,00	-44,00	3,00	-7,00	-4,00	53,00	0,00	-6011,00	-3,00	2,00
17,00	10,00	-39,00	-270,00	0,00	-8,00	-9,00	29,00	-7,00	-8,00	3,00	26,00	2,00	-5997,00	-3,00	9,00
23,00	2,00	-18,00	-241,00	-7,00	3,00	23,00	-1,00	-3,00	-5,00	3,00	11,00	0,00	-5984,00	-3,00	3,00
23,00	3,00	-9,00	-40,00	-2,00	10,00	46,00	-14,00	-4,00	3,00	1,00	-6,00	4,00	-5972,00	-3,00	2,00
24,00	7,00	-18,00	-138,00	4,00	8,00	26,00	37,00	-3,00	0,00	-2,00	-31,00	4,00	-5959,00	-11,00	5,00
21,00	-3,00	-20,00	-103,00	5,00	2,00	23,00	44,00	1,00	-7,00	-3,00	-27,00	4,00	-5946,00	-10,00	6,00
18,00	2,00	-28,00	-159,00	-5,00	-4,00	19,00	22,00	1,00	-10,00	0,00	-8,00	6,00	-5934,00	-3,00	9,00
14,00	6,00	-28,00	-138,00	3,00	-13,00	-8,00	-40,00	0,00	-6,00	8,00	0,00	2,00	-5920,00	-4,00	16,00
9,00	3,00	-14,00	47,00	0,00	-11,00	-4,00	-26,00	0,00	4,00	10,00	-4,00	0,00	-5908,00	-6,00	16,00
6,00	4,00	-1,00	183,00	-2,00	-16,00	0,00	31,00	0,00	0,00	-8,00	-17,00	3,00	-5895,00	-4,00	12,00
-5,00	3,00	13,00	254,00	3,00	-25,00	2,00	46,00	-2,00	-6,00	-17,00	-14,00	1,00	-5880,00	-4,00	8,00
-6,00	-4,00	5,00	109,00	0,00	-18,00	14,00	23,00	-2,00	0,00	-7,00	-15,00	4,00	-5866,00	-4,00	-1,00
-9,00	2,00	7,00	53,00	2,00	-10,00	4,00	0,00	-5,00	1,00	7,00	-23,00	3,00	-5855,00	-8,00	-4,00
-10,00	4,00	2,00	-4,00	10,00	-10,00	5,00	-71,00	-5,00	4,00	6,00	-6,00	2,00	-5846,00	-10,00	0,00
-8,00	0,00	-12,00	41,00	-2,00	-11,00	6,00	12,00	3,00	2,00	3,00	9,00	4,00	-5832,00	-9,00	2,00
-11,00	6,00	-6,00	165,00	5,00	-14,00	0,00	-55,00	2,00	-8,00	4,00	7,00	4,00	-5819,00	-8,00	3,00
